FIPS,Geo_FIPS
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR016s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR017s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR018s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR019s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR020s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR021s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR022s
Std. Error: Population 15 Years and Over in Puerto Rico: Born in the United States [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR023s
Std. Error: Population 15 Years and Over in Puerto Rico: Born in the United States: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR024s
Std. Error: Population 15 Years and Over in Puerto Rico: Born in the United States: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR025s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR026s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR027s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR028s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR029s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR030s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR031s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR032s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR033s
Std. Error: Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR034s
Std. Error: Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR035s
Std. Error: Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR036s
"Std. Error: Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR037s
"Std. Error: Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR038s
"Std. Error: Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR039s
"Std. Error: Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR040s
"Std. Error: Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR041s
"Std. Error: Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR042s
"Std. Error: Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR043s
"Std. Error: Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR044s
Std. Error: Population 15 Years and Over in Puerto Rico: Foreign Born [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR045s
Std. Error: Population 15 Years and Over in Puerto Rico: Foreign Born: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR046s
Std. Error: Population 15 Years and Over in Puerto Rico: Foreign Born: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR047s
"Std. Error: Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR048s
"Std. Error: Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR049s
"Std. Error: Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR050s
"Std. Error: Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR051s
"Std. Error: Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR052s
"Std. Error: Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR053s
"Std. Error: Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR054s
"Std. Error: Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR055s
% Population 15 Years and Over in Puerto Rico: No Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010PR002
% Population 15 Years and Over in Puerto Rico: with Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010PR003
"% Population 15 Years and Over in Puerto Rico: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR004
"% Population 15 Years and Over in Puerto Rico: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR005
"% Population 15 Years and Over in Puerto Rico: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR006
"% Population 15 Years and Over in Puerto Rico: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR007
"% Population 15 Years and Over in Puerto Rico: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR008
"% Population 15 Years and Over in Puerto Rico: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR009
"% Population 15 Years and Over in Puerto Rico: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR010
"% Population 15 Years and Over in Puerto Rico: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR011
% Population 15 Years and Over in Puerto Rico: Born in Puerto Rico [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010PR012
% Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: No Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010PR013
% Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010PR014
"% Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR015
"% Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR016
"% Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR017
"% Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR018
"% Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR019
"% Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR020
"% Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR021
"% Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR022
% Population 15 Years and Over in Puerto Rico: Born in the United States [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010PR023
% Population 15 Years and Over in Puerto Rico: Born in the United States: No Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010PR024
% Population 15 Years and Over in Puerto Rico: Born in the United States: with Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010PR025
"% Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR026
"% Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR027
"% Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR028
"% Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010PR029
